,date,home_team_abbr,home_score,away_team_abbr,away_score,away_GP,home_GP,away_assist_percentage,home_assist_percentage,away_assists,home_assists,away_block_percentage,home_block_percentage,away_blocks,home_blocks,away_days_between_games,home_days_between_games,away_defensive_rating,home_defensive_rating,away_defensive_rebound_percentage,home_defensive_rebound_percentage,away_defensive_rebounds,home_defensive_rebounds,away_effective_field_goal_percentage,home_effective_field_goal_percentage,away_field_goal_percentage,home_field_goal_percentage,away_field_goals,home_field_goals,away_free_throw_attempt_rate,home_free_throw_attempt_rate,away_free_throws,home_free_throws,away_game_lost,home_game_lost,away_game_won,home_game_won,away_opp_defensive_rebounds,home_opp_defensive_rebounds,away_opp_effective_field_goal_percentage,home_opp_effective_field_goal_percentage,away_opp_field_goal_percentage,home_opp_field_goal_percentage,away_opp_field_goals,home_opp_field_goals,away_opp_personal_fouls,home_opp_personal_fouls,away_opp_three_point_field_goals,home_opp_three_point_field_goals,away_opp_total_rebounds,home_opp_total_rebounds,away_opp_true_shooting_percentage,home_opp_true_shooting_percentage,away_opp_two_point_field_goal_percentage,home_opp_two_point_field_goal_percentage,away_opp_two_point_field_goals,home_opp_two_point_field_goals,away_personal_fouls,home_personal_fouls,away_ppg,home_ppg,away_steal_percentage,home_steal_percentage,away_steals,home_steals,away_three_point_attempt_rate,home_three_point_attempt_rate,away_three_point_field_goals,home_three_point_field_goals,away_total_rebound_percentage,home_total_rebound_percentage,away_total_rebounds,home_total_rebounds,away_true_shooting_percentage,home_true_shooting_percentage,away_turnover_percentage,home_turnover_percentage,away_turnovers,home_turnovers,away_two_point_field_goal_percentage,home_two_point_field_goal_percentage,away_two_point_field_goals,home_two_point_field_goals,away_win_perc,home_win_perc,total_score
833,2020-02-24,DAL,139.0,MIN,123.0,55.0,57.0,59.40727272727274,58.49824561403509,22.181818181818183,22.98245614035088,10.13636363636364,8.570175438596491,5.327272727272726,4.701754385964914,1,2,112.37999999999998,112.1456140350877,77.09818181818183,76.85964912280701,31.90909090909091,34.40350877192982,0.5098727272727271,0.5471754385964913,0.4392363636363636,0.4726491228070177,37.2,39.40350877192982,0.2814363636363637,0.2637543859649122,18.05454545454545,17.807017543859647,39.0,23.0,16.0,34.0,35.10909090909091,34.263157894736835,0.5361818181818183,0.5184736842105263,0.4662181818181817,0.454438596491228,40.23636363636364,41.280701754385966,20.63636363636364,20.964912280701753,10.981818181818182,11.649122807017546,44.8,45.17543859649122,0.5759454545454545,0.5513157894736842,0.526618181818182,0.5193157894736844,29.25454545454545,29.63157894736842,19.8,17.94736842105263,112.54545454545456,116.36842105263158,8.223636363636365,6.057894736842106,7.8545454545454545,5.7368421052631575,0.4346727272727274,0.4577719298245613,12.290909090909093,14.456140350877195,48.93090909090909,51.091228070175426,41.83636363636364,44.719298245614034,0.5487999999999998,0.5828771929824562,12.541818181818185,10.731578947368416,13.690909090909093,11.350877192982454,0.5340727272727275,0.5505614035087719,24.90909090909091,24.947368421052627,0.2909090909090909,0.5964912280701754,262.0
834,2020-02-24,HOU,123.0,NYK,112.0,56.0,56.0,54.96428571428571,52.25,21.642857142857146,21.517857142857146,9.060714285714287,8.928571428571429,4.625,5.035714285714286,3,2,112.73928571428571,110.66607142857141,78.2910714285714,76.41964285714286,34.392857142857146,34.94642857142857,0.4948392857142858,0.5396428571428571,0.4396071428571428,0.454125,39.44642857142857,41.19642857142857,0.2590535714285713,0.2914821428571428,15.892857142857142,20.642857142857142,39.0,20.0,17.0,36.0,34.0,35.160714285714285,0.5416785714285715,0.5299999999999998,0.4613928571428572,0.4617499999999998,37.32142857142857,41.5,18.482142857142858,20.589285714285715,12.464285714285715,11.910714285714285,43.19642857142857,45.75,0.5769107142857143,0.5635714285714285,0.5169821428571428,0.5387857142857142,24.857142857142854,29.589285714285715,22.57142857142857,21.464285714285715,104.64285714285714,118.5,7.7107142857142845,8.064285714285715,7.7142857142857135,8.339285714285714,0.328,0.4852857142857144,9.857142857142858,15.464285714285715,50.59464285714285,49.266071428571436,46.339285714285715,45.39285714285714,0.5243571428571429,0.5798035714285714,12.182142857142859,11.966071428571427,13.875,13.946428571428573,0.4885535714285714,0.5513928571428572,29.589285714285715,25.732142857142854,0.3035714285714285,0.6428571428571429,235.0
835,2020-02-24,LAC,124.0,MEM,97.0,56.0,56.0,63.35892857142859,57.21785714285716,26.660714285714285,23.339285714285715,10.264285714285718,9.266071428571431,5.4642857142857135,4.946428571428571,3,2,111.61964285714285,107.81428571428572,78.10000000000002,77.5625,35.32142857142857,36.410714285714285,0.5344107142857143,0.5285892857142858,0.473875,0.4603035714285716,42.17857142857143,40.964285714285715,0.2339107142857143,0.2921964285714285,15.982142857142858,20.392857142857142,28.0,19.0,28.0,37.0,34.732142857142854,34.214285714285715,0.5257142857142858,0.5056071428571429,0.455125,0.4390535714285716,41.035714285714285,38.839285714285715,19.821428571428573,22.55357142857143,12.696428571428573,11.946428571428573,44.92857142857143,45.03571428571429,0.5662142857142858,0.5444107142857143,0.50575,0.4975000000000002,28.339285714285715,26.892857142857146,21.035714285714285,21.875,113.07142857142857,115.69642857142857,7.6999999999999975,7.066071428571428,7.803571428571429,7.0357142857142865,0.3388392857142857,0.3630178571428572,10.571428571428571,11.589285714285715,50.64464285714287,51.16428571428572,45.17857142857143,47.26785714285714,0.565857142857143,0.5697142857142856,12.73214285714285,12.410714285714285,14.464285714285715,14.035714285714285,0.5372678571428573,0.5228392857142857,31.607142857142854,29.375,0.5,0.6607142857142857,221.0
836,2020-02-24,PHI,129.0,ATL,112.0,58.0,57.0,58.64310344827586,63.52456140350878,23.017241379310345,25.438596491228072,9.017241379310343,9.575438596491226,5.1034482758620685,5.421052631578949,2,2,114.65172413793111,107.49298245614037,74.75344827586207,80.76315789473686,32.793103448275865,35.070175438596486,0.5143275862068964,0.5255438596491228,0.4477413793103448,0.4556842105263159,39.44827586206897,39.8421052631579,0.2620689655172414,0.25829824561403514,17.931034482758623,16.05263157894737,41.0,22.0,17.0,35.0,33.81034482758621,32.56140350877193,0.540793103448276,0.5164912280701754,0.468448275862069,0.4577543859649125,40.81034482758621,37.85964912280702,20.120689655172416,19.859649122807017,11.10344827586207,9.87719298245614,44.51724137931034,40.94736842105263,0.5803448275862069,0.5516842105263157,0.5431896551724139,0.5125263157894736,29.70689655172414,27.98245614035088,22.82758620689655,20.526315789473685,110.53448275862068,108.50877192982456,7.763793103448278,8.275438596491227,7.948275862068965,8.052631578947368,0.3955344827586208,0.35428070175438586,11.465517241379311,10.824561403508772,47.6551724137931,52.23508771929826,42.18965517241379,45.157894736842096,0.552948275862069,0.5583333333333335,13.777586206896546,12.40526315789474,15.758620689655173,13.614035087719298,0.5248103448275863,0.514017543859649,27.98275862068965,29.017543859649123,0.29310344827586204,0.6140350877192983,241.0
837,2020-02-24,UTA,111.0,PHO,131.0,57.0,56.0,66.04385964912282,55.38571428571429,26.421052631578952,22.214285714285715,7.414035087719299,6.789285714285716,3.929824561403509,3.9107142857142856,2,2,111.94385964912279,108.97857142857148,78.43508771929824,80.0125,32.526315789473685,36.910714285714285,0.5246315789473684,0.551214285714286,0.4638070175438596,0.4742678571428573,40.03508771929825,40.285714285714285,0.2765263157894737,0.27025,19.54385964912281,17.535714285714285,34.0,20.0,23.0,36.0,33.736842105263165,32.69642857142857,0.541017543859649,0.5110535714285716,0.4764912280701757,0.44369642857142855,40.08771929824562,39.30357142857143,22.175438596491233,20.464285714285715,11.26315789473684,10.839285714285712,42.75438596491228,41.94642857142857,0.5795263157894736,0.5448571428571429,0.5397719298245615,0.5003392857142858,28.824561403508767,28.464285714285715,21.894736842105264,20.089285714285715,112.22807017543859,111.125,7.805263157894737,5.7910714285714295,7.8771929824561395,5.696428571428571,0.35864912280701755,0.3997857142857145,10.736842105263158,13.017857142857142,49.56140350877193,51.853571428571406,42.280701754385966,45.76785714285714,0.5688421052631581,0.5859107142857142,12.726315789473686,13.212499999999995,14.245614035087721,14.446428571428573,0.5295438596491228,0.535875,29.298245614035093,27.267857142857146,0.4035087719298245,0.6428571428571429,242.0
838,2020-02-24,WAS,134.0,MIL,137.0,56.0,55.0,59.473214285714285,60.21090909090907,25.839285714285715,25.2,11.348214285714285,8.012727272727275,6.2142857142857135,4.3090909090909095,2,1,102.43392857142858,116.55454545454545,81.43749999999999,74.98363636363639,41.67857142857143,31.30909090909091,0.5588035714285714,0.5292909090909091,0.4781607142857144,0.46821818181818203,43.28571428571429,41.83636363636364,0.2690000000000001,0.2669636363636365,17.553571428571427,18.490909090909085,8.0,35.0,48.0,20.0,36.214285714285715,34.872727272727275,0.486767857142857,0.5571818181818183,0.4124285714285713,0.4862727272727273,38.69642857142857,42.85454545454545,21.303571428571427,21.763636363636362,13.910714285714285,12.181818181818182,45.92857142857143,45.58181818181818,0.5217142857142856,0.5936363636363636,0.45005357142857133,0.5587272727272726,24.785714285714285,30.67272727272727,18.392857142857142,22.072727272727274,119.71428571428572,115.50909090909092,7.0767857142857125,7.643636363636364,7.267857142857142,7.745454545454545,0.4205,0.3562545454545453,13.517857142857142,11.581818181818182,53.02499999999999,47.7509090909091,51.125,41.4,0.5875178571428571,0.5670000000000001,12.226785714285713,11.630909090909087,13.928571428571427,13.2,0.5673750000000003,0.5220363636363636,29.767857142857146,30.25454545454545,0.8571428571428571,0.3636363636363637,271.0
839,2020-02-25,CHI,122.0,OKC,124.0,57.0,58.0,54.682456140350894,59.40172413793103,21.42105263157895,23.12068965517241,8.714035087719298,7.93793103448276,4.684210526315789,4.017241379310345,2,2,109.38245614035084,110.10172413793104,77.32807017543854,75.87586206896552,34.017543859649116,31.86206896551724,0.5349473684210527,0.5151551724137933,0.4672105263157895,0.4453965517241381,38.89473684210526,39.137931034482754,0.2908070175438597,0.2412931034482758,18.63157894736842,15.93103448275862,22.0,38.0,35.0,20.0,32.68421052631579,33.793103448275865,0.5186491228070175,0.5437931034482758,0.4586315789473686,0.4766896551724138,39.50877192982456,37.706896551724135,21.859649122807017,18.53448275862069,10.912280701754382,10.672413793103447,42.56140350877193,43.41379310344828,0.5513333333333332,0.5823793103448276,0.5229649122807017,0.5609310344827587,28.596491228070175,27.03448275862069,18.263157894736842,21.603448275862064,111.01754385964912,106.44827586206895,7.601754385964912,10.089655172413792,7.245614035087719,10.051724137931034,0.3455263157894737,0.4011379310344828,10.228070175438596,12.241379310344827,49.41929824561402,47.97586206896552,42.03508771929825,42.1551724137931,0.5780000000000001,0.5478275862068965,11.784210526315784,13.236206896551723,12.473684210526313,14.879310344827585,0.5293333333333333,0.509551724137931,28.66666666666667,26.896551724137932,0.6140350877192983,0.3448275862068966,246.0
840,2020-02-25,DEN,115.0,DET,98.0,59.0,57.0,60.769491525423746,63.1438596491228,22.491525423728813,25.52631578947368,8.16949152542373,8.987719298245613,4.372881355932203,4.491228070175438,2,2,112.91525423728814,109.60701754385964,76.24915254237287,77.11929824561408,30.474576271186443,32.57894736842105,0.5308305084745764,0.5292280701754387,0.4685593220338982,0.4708421052631578,36.864406779661024,40.473684210526315,0.2661694915254237,0.2368245614035087,16.135593220338983,15.526315789473687,40.0,18.0,19.0,39.0,32.79661016949152,30.929824561403514,0.5389322033898308,0.5230877192982457,0.4728474576271187,0.4605263157894737,41.288135593220346,36.92982456140351,19.83050847457627,18.614035087719298,10.610169491525424,10.543859649122806,42.84745762711864,40.24561403508772,0.5708644067796611,0.5564210526315789,0.5334406779661017,0.5213684210526315,30.677966101694924,26.385964912280702,17.8135593220339,19.157894736842106,107.8813559322034,110.57894736842104,7.425423728813559,8.247368421052634,6.932203389830509,7.807017543859649,0.3750508474576271,0.34145614035087707,11.135593220338983,10.543859649122806,49.41864406779661,50.819298245614036,39.64406779661017,43.26315789473684,0.5638813559322032,0.5621403508771929,13.381355932203386,11.370175438596485,14.118644067796609,12.298245614035089,0.5291355932203389,0.5240877192982456,25.728813559322035,29.929824561403514,0.3220338983050847,0.6842105263157895,213.0
841,2020-02-25,GSW,94.0,SAC,112.0,56.0,57.0,57.769642857142856,65.65087719298242,22.517857142857146,24.2280701754386,8.421428571428574,8.799999999999997,4.071428571428571,4.56140350877193,3,2,112.43750000000004,114.39122807017546,78.23035714285712,76.4561403508772,31.035714285714285,32.05263157894737,0.5322678571428572,0.4938245614035087,0.45675,0.4390701754385965,38.964285714285715,37.1578947368421,0.2294107142857143,0.263859649122807,14.625,18.05263157894737,33.0,45.0,23.0,12.0,33.017857142857146,34.54385964912281,0.5409107142857142,0.5546666666666668,0.4646607142857143,0.4772456140350878,37.82142857142857,40.24561403508772,18.232142857142858,19.0,11.375,13.070175438596491,41.785714285714285,44.350877192982466,0.5807142857142856,0.5861929824561405,0.5474107142857143,0.5465087719298248,26.44642857142857,27.175438596491233,21.0,19.0,108.35714285714286,106.19298245614037,7.617857142857143,8.442105263157895,7.178571428571429,8.140350877192983,0.3963392857142856,0.347877192982456,12.410714285714285,9.964912280701755,48.91964285714287,47.71929824561404,40.232142857142854,41.824561403508774,0.5623392857142856,0.5377719298245611,12.55892857142857,12.677192982456145,13.464285714285715,13.87719298245614,0.5153214285714287,0.4878947368421054,26.55357142857143,27.192982456140353,0.4107142857142857,0.21052631578947367,206.0
842,2020-02-25,IND,119.0,CHO,80.0,56.0,57.0,64.00000000000001,62.19298245614035,22.410714285714285,24.75438596491228,7.867857142857141,9.110526315789476,3.9107142857142856,4.719298245614035,3,2,114.25,109.49824561403507,74.68571428571428,77.03508771929822,30.357142857142854,32.05263157894737,0.5028035714285715,0.5326666666666667,0.4382142857142856,0.4760526315789474,35.267857142857146,39.89473684210526,0.2531964285714286,0.21971929824561395,15.232142857142858,14.245614035087721,37.0,24.0,19.0,33.0,34.767857142857146,34.45614035087719,0.5479285714285714,0.515280701754386,0.4801071428571429,0.4489122807017543,41.035714285714285,38.771929824561404,20.214285714285715,18.649122807017545,12.303571428571427,11.31578947368421,45.41071428571429,44.403508771929815,0.5746964285714287,0.5536315789473684,0.5614285714285714,0.5136315789473683,28.732142857142854,27.456140350877188,18.053571428571427,19.017543859649123,102.60714285714286,109.15789473684212,6.817857142857143,7.191228070175439,6.196428571428571,6.684210526315789,0.4003035714285713,0.3145438596491228,11.392857142857142,9.578947368421053,48.141071428571436,48.659649122807025,40.67857142857143,40.333333333333336,0.5374464285714285,0.564263157894737,12.780357142857143,11.228070175438594,13.303571428571427,11.701754385964911,0.494517857142857,0.5406666666666667,23.875,30.315789473684212,0.3392857142857143,0.5789473684210527,199.0
843,2020-02-25,LAL,118.0,NOP,109.0,57.0,55.0,62.57017543859649,60.86363636363637,25.36842105263158,26.181818181818183,8.978947368421053,12.625454545454545,4.807017543859649,6.8909090909090915,2,2,112.64561403508772,106.94,78.19473684210527,78.84363636363638,33.80701754385965,35.54545454545455,0.541719298245614,0.5502545454545454,0.4581578947368422,0.4867454545454546,40.31578947368421,43.0,0.2534035087719298,0.2764,15.824561403508772,17.563636363636366,32.0,12.0,25.0,43.0,34.03508771929825,30.818181818181817,0.5319122807017544,0.5123272727272725,0.4642631578947367,0.4536363636363635,41.43859649122807,37.78181818181818,19.807017543859647,20.69090909090909,11.56140350877193,11.018181818181818,43.842105263157904,40.054545454545455,0.5700701754385966,0.5501636363636363,0.5260877192982456,0.5095636363636364,29.87719298245614,26.763636363636362,20.087719298245613,20.509090909090904,115.96491228070177,114.76363636363637,7.098245614035088,8.48181818181818,7.0175438596491215,8.527272727272727,0.4150877192982455,0.3514545454545454,13.68421052631579,11.2,50.67719298245614,52.57818181818183,44.45614035087719,46.27272727272727,0.5698596491228072,0.5799818181818182,13.15438596491228,12.841818181818182,14.719298245614036,14.6,0.5173157894736842,0.5551999999999999,26.63157894736842,31.8,0.43859649122807015,0.7818181818181819,227.0
844,2020-02-25,POR,106.0,BOS,118.0,56.0,58.0,56.351785714285704,48.07413793103448,22.80357142857143,19.448275862068964,10.969642857142857,11.037931034482764,5.553571428571429,5.965517241379311,2,2,107.20535714285714,114.6206896551724,78.22678571428571,75.001724137931,34.625,34.03448275862069,0.5321964285714286,0.5272758620689655,0.4643392857142857,0.4535344827586207,40.517857142857146,40.24137931034483,0.2621071428571428,0.2397068965517242,17.982142857142858,16.620689655172413,17.0,32.0,39.0,26.0,33.339285714285715,36.06896551724138,0.5091785714285716,0.5230689655172414,0.4396607142857142,0.4523793103448275,37.482142857142854,41.67241379310345,20.446428571428573,19.86206896551724,11.321428571428573,13.017241379310345,43.125,47.96551724137931,0.5485357142857145,0.5596206896551725,0.509892857142857,0.5000344827586208,26.160714285714285,28.655172413793107,21.196428571428573,20.931034482758623,113.32142857142857,113.32758620689656,8.262499999999998,5.836206896551723,8.071428571428571,5.689655172413793,0.3795357142857142,0.37241379310344813,12.017857142857142,12.155172413793107,51.16071428571429,48.82413793103446,45.089285714285715,43.8448275862069,0.5713750000000001,0.5634310344827587,11.712499999999995,10.970689655172412,12.910714285714285,11.965517241379311,0.5221607142857143,0.5079655172413792,28.5,28.08620689655172,0.6964285714285714,0.4482758620689655,224.0
845,2020-02-25,TOR,97.0,MIL,108.0,57.0,57.0,59.36140350877192,62.9438596491228,25.842105263157894,24.947368421052627,11.259649122807016,10.101754385964913,6.175438596491227,5.0,1,2,102.63859649122813,105.65964912280698,81.53859649122805,75.92982456140348,41.66666666666666,34.508771929824555,0.5607368421052632,0.5407192982456143,0.4797719298245615,0.4610526315789473,43.385964912280706,39.73684210526316,0.26978947368421063,0.2499649122807017,17.63157894736842,16.561403508771928,8.0,15.0,49.0,42.0,35.64912280701754,33.70175438596491,0.4879824561403508,0.5005789473684212,0.4139649122807017,0.4359122807017544,38.08771929824562,36.59649122807018,20.982456140350877,19.105263157894736,13.701754385964911,12.31578947368421,45.21052631578947,44.68421052631579,0.5229999999999998,0.5382456140350877,0.4491754385964912,0.5119298245614035,24.385964912280702,24.280701754385966,18.561403508771928,20.684210526315788,120.01754385964912,113.28070175438594,7.057894736842103,8.752631578947367,7.263157894736842,8.631578947368421,0.4206666666666667,0.4105789473684211,13.578947368421053,13.350877192982454,53.01228070175439,49.61052631578949,51.017543859649116,43.94736842105264,0.5894912280701754,0.5770526315789476,12.322807017543855,12.34035087719298,14.052631578947368,13.43859649122807,0.5688771929824564,0.5168070175438597,29.807017543859647,26.385964912280702,0.8596491228070176,0.7368421052631579,205.0
846,2020-02-26,ATL,120.0,ORL,130.0,57.0,59.0,60.657894736842096,58.4542372881356,22.649122807017545,22.94915254237288,11.033333333333333,8.922033898305083,5.701754385964912,5.050847457627119,2,2,108.80526315789473,114.84067796610178,78.66666666666667,74.78983050847458,33.526315789473685,32.74576271186441,0.4947894736842105,0.5133050847457626,0.4296842105263157,0.4471355932203389,37.64912280701754,39.45762711864407,0.2489122807017544,0.26233898305084746,16.438596491228072,18.033898305084747,32.0,42.0,25.0,17.0,36.73684210526316,33.898305084745765,0.5291228070175438,0.5414576271186442,0.4589824561403509,0.4691694915254238,39.68421052631579,40.88135593220339,18.92982456140351,20.15254237288136,12.140350877192983,11.118644067796609,46.07017543859649,44.57627118644068,0.5598421052631579,0.5813050847457627,0.5161754385964914,0.5436271186440679,27.543859649122812,29.762711864406782,17.29824561403509,22.881355932203395,104.15789473684212,110.55932203389831,8.719298245614034,7.715254237288136,8.298245614035087,7.898305084745762,0.3601052631578947,0.3954745762711865,10.456140350877194,11.406779661016948,49.240350877192974,47.657627118644065,43.82456140350878,42.22033898305085,0.5316315789473686,0.5522881355932203,10.824561403508772,13.725423728813555,11.754385964912279,15.711864406779661,0.4853508771929824,0.5251016949152544,27.192982456140353,28.05084745762712,0.43859649122807015,0.288135593220339,250.0
847,2020-02-26,CHO,107.0,NYK,101.0,57.0,57.0,54.87719298245613,64.12280701754386,21.614035087719298,22.403508771929822,9.271929824561406,7.757894736842103,4.684210526315789,3.8596491228070176,2,1,112.83333333333331,114.3964912280702,78.46842105263156,74.7578947368421,34.45614035087719,30.280701754385966,0.4949298245614036,0.5007719298245614,0.4396140350877192,0.43636842105263146,39.45614035087719,35.19298245614035,0.26029824561403503,0.2521578947368421,15.982456140350877,15.105263157894735,40.0,38.0,17.0,19.0,33.982456140350884,35.017543859649116,0.542578947368421,0.5493333333333333,0.4620701754385965,0.481684210526316,37.42105263157895,41.175438596491226,18.54385964912281,20.157894736842106,12.526315789473687,12.26315789473684,43.10526315789475,45.596491228070185,0.5776140350877192,0.5760000000000002,0.5203859649122806,0.5624385964912281,24.894736842105264,28.91228070175439,22.543859649122812,17.964912280701753,104.77192982456141,102.2105263157895,7.777192982456138,6.878947368421053,7.7894736842105265,6.2631578947368425,0.3278421052631579,0.3995087719298245,9.87719298245614,11.36842105263158,50.736842105263136,48.017543859649116,46.47368421052632,40.64912280701754,0.524578947368421,0.5349649122807018,12.2140350877193,12.728070175438594,13.929824561403509,13.26315789473684,0.4881929824561404,0.4919824561403508,29.578947368421048,23.824561403508767,0.2982456140350877,0.3333333333333333,208.0
848,2020-02-26,CLE,108.0,PHI,94.0,58.0,57.0,63.463793103448275,55.89298245614036,25.46551724137931,21.473684210526315,9.556896551724137,5.924561403508773,5.413793103448277,3.1578947368421053,2,2,107.52241379310345,116.30526315789473,80.63965517241381,77.93684210526314,35.13793103448276,32.54385964912281,0.5264827586206896,0.5201929824561403,0.4566379310344829,0.452421052631579,39.93103448275862,38.59649122807018,0.2597241379310345,0.2275438596491228,16.24137931034483,14.508771929824562,22.0,41.0,36.0,16.0,32.51724137931034,32.333333333333336,0.5154137931034483,0.5605964912280703,0.4569655172413794,0.4962631578947369,37.89655172413793,42.526315789473685,19.96551724137931,18.807017543859647,9.844827586206897,12.280701754385964,41.0,41.719298245614034,0.5510344827586205,0.5875263157894739,0.5130344827586206,0.5616842105263158,28.051724137931036,30.24561403508772,20.55172413793104,17.859649122807017,108.86206896551724,106.56140350877192,8.284482758620687,6.9,8.068965517241379,6.578947368421053,0.35405172413793096,0.36373684210526297,10.844827586206897,10.666666666666666,52.23448275862069,50.928070175438606,45.206896551724135,43.14035087719297,0.5596896551724139,0.5512280701754386,12.360344827586207,14.036842105263155,13.56896551724138,15.36842105263158,0.5149655172413792,0.5159473684210527,29.08620689655172,27.929824561403514,0.6206896551724138,0.2807017543859649,202.0
849,2020-02-26,HOU,140.0,MEM,112.0,57.0,57.0,63.19649122807018,52.149122807017534,26.543859649122812,21.491228070175442,10.300000000000002,8.97017543859649,5.491228070175438,5.0701754385964914,2,2,111.84736842105265,110.61228070175436,78.0561403508772,76.25964912280702,35.29824561403509,34.912280701754376,0.5330175438596491,0.5405789473684209,0.4728596491228069,0.4549298245614034,42.08771929824562,41.2280701754386,0.23414035087719295,0.2926842105263157,15.982456140350877,20.649122807017545,29.0,20.0,28.0,37.0,34.80701754385965,35.21052631578947,0.5267543859649124,0.5294736842105261,0.4559122807017544,0.4613684210526314,41.14035087719298,41.473684210526315,19.82456140350877,20.59649122807017,12.754385964912279,11.894736842105265,45.017543859649116,45.89473684210525,0.5670000000000001,0.5631052631578948,0.506421052631579,0.5375438596491228,28.385964912280702,29.578947368421048,20.982456140350877,21.473684210526315,112.7894736842105,118.57894736842104,7.67017543859649,8.108771929824561,7.771929824561402,8.385964912280702,0.33821052631578946,0.4865614035087721,10.508771929824562,15.473684210526313,50.58771929824563,49.126315789473686,45.17543859649122,45.26315789473684,0.5645438596491228,0.5804561403508771,12.712280701754382,11.957894736842105,14.43859649122807,13.929824561403509,0.5363333333333334,0.5541929824561403,31.578947368421048,25.75438596491228,0.4912280701754386,0.6491228070175439,252.0
850,2020-02-26,MIA,126.0,MIN,129.0,56.0,57.0,59.026785714285715,64.13684210526316,22.071428571428577,23.438596491228072,10.14285714285715,8.763157894736842,5.339285714285714,4.0,2,2,112.62857142857142,110.04561403508772,76.99642857142858,79.58245614035087,31.964285714285715,33.19298245614035,0.5100714285714284,0.5474736842105263,0.4392857142857142,0.4622280701754384,37.285714285714285,36.35087719298246,0.2828035714285715,0.29938596491228064,18.160714285714285,17.456140350877188,40.0,21.0,16.0,36.0,35.19642857142857,30.578947368421048,0.5370357142857144,0.5199298245614035,0.4669107142857141,0.4376315789473684,40.42857142857143,36.24561403508772,20.767857142857142,19.894736842105264,11.071428571428573,11.842105263157894,44.964285714285715,39.35087719298246,0.5766071428571429,0.5586491228070175,0.5281785714285716,0.5179122807017543,29.357142857142854,24.403508771929822,19.839285714285715,18.92982456140351,112.73214285714286,112.26315789473685,8.141071428571431,7.496491228070174,7.7857142857142865,6.8771929824561395,0.4348035714285716,0.4099122807017544,12.339285714285715,12.017543859649123,48.839285714285715,51.45263157894738,41.839285714285715,41.21052631578947,0.5489821428571428,0.5864912280701755,12.480357142857148,12.701754385964911,13.642857142857142,12.73684210526316,0.5336250000000001,0.5301754385964913,24.94642857142857,24.33333333333333,0.2857142857142857,0.631578947368421,255.0
851,2020-02-26,PHO,92.0,LAC,102.0,57.0,58.0,57.44561403508773,66.06551724137933,23.508771929824558,26.53448275862069,9.245614035087725,7.327586206896553,4.947368421052632,3.8793103448275854,2,2,107.63333333333335,111.97241379310344,77.5701754385965,78.53793103448274,36.45614035087719,32.43103448275862,0.5295789473684211,0.5264827586206897,0.4610000000000001,0.4655172413793102,41.07017543859649,40.18965517241379,0.29024561403508764,0.2765172413793104,20.28070175438597,19.568965517241377,19.0,34.0,38.0,24.0,34.21052631578947,33.586206896551715,0.5047192982456141,0.5410689655172413,0.4386491228070177,0.4763965517241382,38.80701754385965,39.94827586206897,22.47368421052632,22.189655172413797,11.859649122807017,11.241379310344827,45.03508771929825,42.53448275862068,0.5434736842105263,0.580551724137931,0.497263157894737,0.5395000000000001,26.947368421052627,28.70689655172414,21.842105263157894,22.051724137931036,115.84210526315788,112.55172413793105,7.064912280701753,7.846551724137933,7.035087719298246,7.913793103448277,0.3635614035087719,0.35643103448275865,11.666666666666664,10.758620689655173,51.189473684210526,49.670689655172424,47.31578947368421,42.206896551724135,0.5704385964912281,0.5706034482758623,12.378947368421054,12.710344827586207,14.0,14.224137931034482,0.5232105263157895,0.5299310344827586,29.403508771929822,29.431034482758623,0.6666666666666666,0.4137931034482759,194.0
852,2020-02-26,SAS,103.0,DAL,109.0,58.0,56.0,58.436206896551724,58.36785714285714,23.068965517241377,22.67857142857143,8.520689655172415,9.7,4.672413793103448,4.946428571428571,2,3,112.13965517241378,114.15178571428572,77.00172413793103,79.22678571428571,34.5,33.285714285714285,0.5478103448275863,0.5279642857142857,0.4732068965517242,0.4665892857142858,39.60344827586207,39.142857142857146,0.26398275862068954,0.2576785714285713,17.862068965517242,17.428571428571427,23.0,32.0,35.0,24.0,34.27586206896552,35.339285714285715,0.5185172413793103,0.5418392857142857,0.4542241379310344,0.4710535714285714,41.293103448275865,41.535714285714285,20.98275862068965,19.303571428571427,11.70689655172414,12.75,45.120689655172406,44.625,0.551448275862069,0.5748214285714285,0.5191379310344829,0.5273749999999999,29.58620689655172,28.785714285714285,18.120689655172416,17.75,116.75862068965515,113.01785714285714,6.063793103448273,6.883928571428571,5.758620689655173,6.2857142857142865,0.4573965517241378,0.3164642857142857,14.482758620689655,9.732142857142858,51.18103448275862,49.68750000000002,44.879310344827594,41.92857142857143,0.583396551724138,0.567375,10.712068965517238,10.619642857142855,11.362068965517242,10.928571428571427,0.5516551724137931,0.5153749999999999,25.12068965517241,29.410714285714285,0.603448275862069,0.42857142857142855,212.0
